Fecha;V2
2021-01-01 02:00:00+00:00;20.41797196631338
2021-01-01 04:00:00+00:00;20.096534635506426
2021-01-01 06:00:00+00:00;20.002216974894207
2021-01-01 08:00:00+00:00;20.287588624393237
2021-01-01 10:00:00+00:00;19.46443705465279
2021-01-01 12:00:00+00:00;19.26360429502001
2021-01-01 14:00:00+00:00;19.680779083102355
2021-01-01 16:00:00+00:00;20.32696654749851
2021-01-01 18:00:00+00:00;20.268661648619403
2021-01-01 20:00:00+00:00;20.250891591988353
2021-01-01 22:00:00+00:00;20.218874164656096
2021-01-02 00:00:00+00:00;20.137857605429254
2021-01-02 02:00:00+00:00;20.11498782213996
2021-01-02 04:00:00+00:00;19.972143921197624
2021-01-02 06:00:00+00:00;20.120665905522365
2021-01-02 08:00:00+00:00;19.885344673605523
2021-01-02 10:00:00+00:00;19.67962229485605
2021-01-02 12:00:00+00:00;19.362653732299805
2021-01-02 14:00:00+00:00;19.018556894040575
2021-01-02 16:00:00+00:00;19.155144018285416
2021-01-02 18:00:00+00:00;19.2835298426011
2021-01-02 20:00:00+00:00;19.411968212501677
2021-01-02 22:00:00+00:00;19.208664501414574
2021-01-03 00:00:00+00:00;18.98007282556272
2021-01-03 02:00:00+00:00;18.831078080569995
2021-01-03 04:00:00+00:00;18.998158193102064
2021-01-03 06:00:00+00:00;19.268178378834442
2021-01-03 08:00:00+00:00;19.125229592416797
2021-01-03 10:00:00+00:00;18.729767818076937
2021-01-03 12:00:00+00:00;18.90315697239894
2021-01-03 14:00:00+00:00;19.350982385523174
2021-01-03 16:00:00+00:00;19.84218114965102
2021-01-03 18:00:00+00:00;19.85895257837632
2021-01-03 20:00:00+00:00;19.784191973069134
2021-01-03 22:00:00+00:00;19.63046567580279
2021-01-04 00:00:00+00:00;19.442198323268514
2021-01-04 02:00:00+00:00;19.29362412994983
2021-01-04 04:00:00+00:00;19.363757862764245
2021-01-04 06:00:00+00:00;19.322960292591773
2021-01-04 08:00:00+00:00;19.258189201354977
2021-01-04 10:00:00+00:00;19.518115137137617
2021-01-04 12:00:00+00:00;19.700021220188518
2021-01-04 14:00:00+00:00;19.82598852643779
2021-01-04 16:00:00+00:00;19.82614614449295
2021-01-04 18:00:00+00:00;19.77241551642324
2021-01-04 20:00:00+00:00;19.804696307462798
2021-01-04 22:00:00+00:00;19.67142103232589
2021-01-05 00:00:00+00:00;19.645659783307238
2021-01-05 02:00:00+00:00;19.570531545900828
2021-01-05 04:00:00+00:00;19.473847968905574
2021-01-05 06:00:00+00:00;19.334106277017025
2021-01-05 08:00:00+00:00;19.31701985527487
2021-01-05 10:00:00+00:00;19.26271073958453
2021-01-05 12:00:00+00:00;19.13853076860016
2021-01-05 14:00:00+00:00;19.502132621465943
2021-01-05 16:00:00+00:00;19.762794606825885
2021-01-05 18:00:00+00:00;19.744709145789052
2021-01-05 20:00:00+00:00;19.616323358872357
2021-01-05 22:00:00+00:00;19.454763505973066
2021-01-06 00:00:00+00:00;19.355293255226282
2021-01-06 02:00:00+00:00;19.302036004907944
2021-01-06 04:00:00+00:00;19.26365687800389
2021-01-06 06:00:00+00:00;19.2379482680676
2021-01-06 08:00:00+00:00;19.1683401593975
2021-01-06 10:00:00+00:00;19.24436232622932
2021-01-06 12:00:00+00:00;19.379056837044512
2021-01-06 14:00:00+00:00;19.57237163244509
2021-01-06 16:00:00+00:00;19.720314680361277
2021-01-06 18:00:00+00:00;19.761322732065235
2021-01-06 20:00:00+00:00;19.70249237733728
2021-01-06 22:00:00+00:00;19.69965327019785
2021-01-07 00:00:00+00:00;19.708853553323177
2021-01-07 02:00:00+00:00;19.529313648448266
2021-01-07 04:00:00+00:00;19.530575396967865
2021-01-07 06:00:00+00:00;19.238053658429312
2021-01-07 08:00:00+00:00;19.212817846560007
2021-01-07 10:00:00+00:00;19.210346895105697
